smiles,fgs
CC1(C)OCc2ccc(C[NH2+]C3CS(=O)(=O)CC(Cc4cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c4)C3O)cc21,"{'Secondary hydroxyl': [(38, 37)], 'Dialkylether': [(3, 1, 4)], 'Alkylarylether': [(26, 25, 27)], 'Primary aromatic amine': [(24, 23)], 'Ammonium': [(10,)], 'Arylfluoride': [(22, 21)], 'Sulfonyl': [(13, 14, 15)], 'Trifluoromethyl': [(29, 28, 30, 31), (33, 32, 34, 35)], 'Benzene': [(5, 6, 7, 8, 39, 40), (19, 20, 21, 23, 25, 36)], 'thiane': [(37, 17, 16, 13, 12, 11)]}"
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,"{'Alkyne': [(1, 2)], 'Alkylfluoride': [(26, 25), (27, 25)], 'Alkylarylether': [(4, 5, 3)], 'Secondary amide': [(9, 10, 11, 12)], 'Isourea': [(20, 21, 23, 22)], 'Arylfluoride': [(16, 15)], 'Benzene': [(12, 13, 14, 15, 17, 28)], 'pyrazine': [(5, 6, 7, 8, 29, 30)]}"
Cc1cc(C2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O,"{'Alkyne': [(10, 11)], 'Lactam': [(1, 29, 30, 27)], 'Amidine': [(18, 17, 16)], 'Arylfluoride': [(21, 20)], 'Benzene': [(5, 6, 7, 8, 9, 15), (19, 20, 22, 23, 24, 25)], 'pyridine': [(2, 1, 29, 27, 26, 3)]}"
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)C1=O,"{'Secondary hydroxyl': [(35, 34)], 'Alkylarylether': [(44, 43, 45)], 'Ammonium': [(37,)], 'Secondary amide': [(6, 8, 5, 4), (21, 22, 23, 24)], 'Lactam': [(4, 47, 48, 11)], 'Arylfluoride': [(29, 28), (32, 31)], 'Benzene': [(15, 16, 17, 18, 19, 20), (26, 27, 28, 30, 31, 33), (39, 40, 41, 42, 43, 46)], 'pyrrolidine': [(4, 9, 10, 11, 47)]}"
COCC(=O)NC(Cc1ccc(F)c(-c2nccs2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(21, 20)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(30, 31, 26)], 'Ammonium': [(23,)], 'Secondary amide': [(3, 4, 5, 6)], 'Arylfluoride': [(12, 11)], 'Benzene': [(8, 9, 10, 11, 13, 19)], 'thiazole': [(16, 17, 18, 14, 15)], 'pyridine': [(40, 34, 33, 32, 31, 41)]}"
CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(Cc1cccc(-c3nccs3)c1)NC(=O)C1CCCO1)CC1(CCC1)O2,"{'Secondary hydroxyl': [(15, 14)], 'Alkylarylether': [(42, 8, 38)], 'Ammonium': [(12,)], 'Secondary amide': [(30, 31, 29, 16)], 'Benzene': [(18, 19, 20, 21, 22, 28)], 'tetrahydrofuran': [(33, 34, 35, 36, 32)], 'thiazole': [(25, 26, 27, 23, 24)], 'pyridine': [(10, 9, 8, 7, 6, 5)]}"
CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,"{'Alkyne': [(1, 2)], 'Alkylfluoride': [(20, 19), (21, 19)], 'Amidine': [(25, 24, 23)], 'Arylfluoride': [(28, 27)], 'Benzene': [(8, 9, 10, 11, 12, 33), (26, 27, 29, 30, 31, 32)], 'pyridine': [(14, 15, 16, 17, 18, 22), (34, 7, 6, 5, 4, 3)]}"
CC(=O)NC(Cc1ccc(F)cc1F)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(15, 14)], 'Alkylarylether': [(24, 25, 20)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(10, 9), (13, 12)], 'Benzene': [(6, 7, 8, 9, 11, 12)], 'pyridine': [(34, 28, 27, 26, 25, 35)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(15, 14)], 'Alkylarylether': [(24, 25, 20)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13)], 'pyridine': [(34, 28, 27, 26, 25, 35)]}"
COCC(=O)NC(Cc1cccc(-c2cscn2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(20, 19)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(29, 30, 25)], 'Ammonium': [(22,)], 'Secondary amide': [(3, 4, 5, 6)], 'Benzene': [(8, 9, 10, 11, 12, 18)], 'thiazole': [(13, 14, 15, 16, 17)], 'pyridine': [(39, 33, 32, 31, 30, 40)]}"
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]CCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,"{'Secondary hydroxyl': [(21, 20)], 'Ammonium': [(23,)], 'Secondary amide': [(9, 10, 11, 12)], 'Sulfonamide': [(34, 35, 36, 32)], 'Trifluoromethyl': [(27, 26, 28, 29)], 'Benzene': [(14, 15, 16, 17, 18, 19)], '1H-indole': [(8, 7, 6, 5, 4, 3, 2, 31, 30)]}"
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCCCC4)cc13)N(CC)S(=O)(=O)CC2,"{'Secondary hydroxyl': [(21, 20)], 'Ammonium': [(23,)], 'Secondary amide': [(9, 10, 11, 12)], 'Sulfonamide': [(35, 36, 37, 32)], 'Benzene': [(14, 15, 16, 17, 18, 19)], '1H-indole': [(8, 7, 6, 5, 4, 3, 2, 31, 30)]}"
CC(NC(=O)c1cc(-c2ncc(C(C)([NH3+])Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,"{'Ammonium': [(14,)], 'Secondary amide': [(3, 4, 2, 1)], 'Arylfluoride': [(36, 35)], 'Sulfonamide': [(27, 29, 30, 25)], 'Benzene': [(5, 6, 7, 23, 24, 31), (16, 17, 18, 19, 20, 21), (32, 33, 34, 35, 37, 38)], 'oxazole': [(10, 11, 22, 8, 9)]}"
CC(C)(C)Cc1cc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)no1,"{'Secondary hydroxyl': [(37, 36)], 'Alkylarylether': [(25, 24, 26)], 'Primary aromatic amine': [(23, 22)], 'Ammonium': [(9,)], 'Arylfluoride': [(21, 20)], 'Sulfonyl': [(12, 13, 14)], 'Trifluoromethyl': [(28, 27, 29, 30), (32, 31, 33, 34)], 'Benzene': [(18, 19, 20, 22, 24, 35)], 'isoxazole': [(6, 7, 38, 39, 5)], 'thiane': [(36, 16, 15, 12, 11, 10)]}"
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(F)c(N)c(OC(CO)C(F)(F)F)c3)C2O)c1,"{'Primary hydroxyl': [(28, 27)], 'Secondary hydroxyl': [(35, 34)], 'Alkylarylether': [(25, 24, 26)], 'Primary aromatic amine': [(23, 22)], 'Ammonium': [(10,)], 'Arylfluoride': [(21, 20)], 'Trifluoromethyl': [(30, 29, 31, 32)], 'Benzene': [(4, 5, 6, 7, 8, 36), (18, 19, 20, 22, 24, 33)], 'thiane': [(34, 16, 15, 13, 12, 11)]}"
CO[C@@H](C)C(=O)NC(Cc1cccc(-c2nccs2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(21, 20)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(30, 31, 26)], 'Ammonium': [(23,)], 'Secondary amide': [(4, 5, 6, 7)], 'Benzene': [(9, 10, 11, 12, 13, 19)], 'thiazole': [(16, 17, 18, 14, 15)], 'pyridine': [(40, 34, 33, 32, 31, 41)]}"
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,"{'Secondary hydroxyl': [(25, 24)], 'Alkylarylether': [(34, 33, 35)], 'Ammonium': [(27,)], 'Secondary amide': [(11, 12, 13, 14)], 'Urea': [(4, 6, 7, 8)], 'Arylfluoride': [(19, 18), (22, 21)], 'Benzene': [(16, 17, 18, 20, 21, 23), (29, 30, 31, 32, 33, 36)], '1H-indole': [(39, 40, 41, 42, 8, 9, 10, 37, 38)]}"
CC(C)c1cccc(C[NH2+]CC(O)C2COC/C=C\CCN(C)C(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,"{'Alkene': [(17, 18)], 'Secondary hydroxyl': [(12, 11)], 'Dialkylether': [(15, 14, 16)], 'Ammonium': [(9,)], 'Lactam': [(25, 23, 24, 21), (27, 37, 38, 39)], 'Sulfonamide': [(32, 34, 35, 30)], 'Benzene': [(3, 4, 5, 6, 7, 40), (25, 26, 27, 28, 29, 36)]}"
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)OS(=O)(=O)CC2,"{'Secondary hydroxyl': [(21, 20)], 'Ammonium': [(23,)], 'Secondary amide': [(9, 10, 11, 12)], 'Sulfonic ester': [(38, 39, 40, 37, 6)], 'Trifluoromethyl': [(31, 30, 32, 33)], 'Benzene': [(14, 15, 16, 17, 18, 19), (25, 26, 27, 28, 29, 34)], '1H-indole': [(8, 7, 6, 5, 4, 3, 2, 36, 35)]}"
CCC[NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,"{'Secondary hydroxyl': [(6, 5)], 'Ammonium': [(3,)], 'Secondary amide': [(16, 17, 15, 7)], 'Sulfonamide': [(31, 32, 33, 34)], 'Benzene': [(9, 10, 11, 12, 13, 14)], '1H-indole': [(19, 18, 28, 27, 24, 23, 22, 21, 20)]}"
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)C2,"{'Secondary hydroxyl': [(21, 20)], 'Alkylarylether': [(30, 29, 31)], 'Ammonium': [(23,)], 'Secondary amide': [(9, 10, 11, 12)], 'Sulfonamide': [(37, 38, 39, 35)], 'Benzene': [(14, 15, 16, 17, 18, 19), (25, 26, 27, 28, 29, 32)], '1H-indole': [(8, 7, 6, 5, 4, 3, 2, 34, 33)]}"
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2cccc(C#N)c2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,"{'Secondary hydroxyl': [(5, 4)], 'Ammonium': [(2,)], 'Secondary amide': [(15, 16, 14, 6), (36, 37, 38, 39)], 'Nitrile': [(29, 28)], 'Sulfonamide': [(31, 33, 34, 22)], 'Benzene': [(8, 9, 10, 11, 12, 13), (17, 18, 19, 20, 21, 35), (23, 24, 25, 26, 27, 30)]}"
CCc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1NC(C)=O,"{'Secondary hydroxyl': [(26, 25)], 'Ammonium': [(13,)], 'Secondary amide': [(32, 34, 31, 30)], 'Arylfluoride': [(29, 28)], 'Sulfonyl': [(8, 9, 10)], 'Benzene': [(2, 3, 4, 27, 28, 30), (15, 16, 17, 18, 19, 24)], 'thiane': [(25, 12, 11, 8, 7, 6)]}"
CC(=O)NC(Cc1ccc2c(c1)OCO2)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(16, 15)], 'Alkylarylether': [(25, 26, 21)], 'Ammonium': [(18,)], 'Acetal': [(12, 10, 13, 14, 9)], 'Secondary amide': [(1, 2, 3, 4)], 'Benzene': [(6, 7, 8, 9, 10, 11)], 'pyridine': [(35, 29, 28, 27, 26, 36)]}"
CCCCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,"{'Amide': [(25, 26, 23)], 'Guanidine': [(22, 21, 20, 23)], 'Benzene': [(8, 9, 10, 11, 12, 19)], '2-imidazoline': [(21, 20, 7, 25, 23)], 'pyrazole': [(6, 5, 4, 28, 27)], 'pyrimidine': [(13, 14, 15, 16, 17, 18)]}"
CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-],"{'Carboxylic acid': [(29, 30, 31)], 'Amidine': [(15, 16, 17)], 'Arylchloride': [(25, 24)], 'Benzene': [(22, 23, 24, 26, 27, 28)], 'pyrazole': [(7, 8, 9, 10, 11)], 'thiophene': [(6, 12, 3, 4, 5)]}"
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(F)c(N)c(OCC(F)(F)F)c3)C2O)c1,"{'Secondary hydroxyl': [(33, 32)], 'Alkylarylether': [(25, 24, 26)], 'Primary aromatic amine': [(23, 22)], 'Ammonium': [(10,)], 'Arylfluoride': [(21, 20)], 'Trifluoromethyl': [(28, 27, 29, 30)], 'Benzene': [(4, 5, 6, 7, 8, 34), (18, 19, 20, 22, 24, 31)], 'thiane': [(32, 16, 15, 13, 12, 11)]}"
CCn1cc(C2(c3cccc(-c4cncc(C#N)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,"{'Lactam': [(31, 33, 34, 2)], 'Amidine': [(22, 21, 20)], 'Nitrile': [(17, 16)], 'Arylfluoride': [(25, 24)], 'Benzene': [(6, 7, 8, 9, 10, 19), (23, 24, 26, 27, 28, 29)], 'pyridine': [(18, 15, 14, 13, 12, 11), (30, 4, 3, 2, 33, 31)]}"
CC(=O)NC(Cc1ccc(Cl)cc1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(14, 13)], 'Alkylarylether': [(23, 24, 19)], 'Ammonium': [(16,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylchloride': [(10, 9)], 'Benzene': [(6, 7, 8, 9, 11, 12)], 'pyridine': [(33, 27, 26, 25, 24, 34)]}"
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(CC)c2)c2cccnc21,"{'Secondary hydroxyl': [(25, 24)], 'Ammonium': [(27,)], 'Secondary amide': [(11, 12, 13, 14)], 'Urea': [(4, 6, 7, 8)], 'Arylfluoride': [(19, 18), (22, 21)], 'Benzene': [(16, 17, 18, 20, 21, 23), (29, 30, 31, 32, 33, 36)], '7-azaindole': [(39, 40, 41, 42, 8, 9, 10, 37, 38)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=NO)CC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Oxime': [(32, 31, 33)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 28)]}"
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N(C)S(C)(=O)=O)c2)c1,"{'Secondary hydroxyl': [(11, 10)], 'Alkylarylether': [(1, 2, 0)], 'Ammonium': [(8,)], 'Oximether': [(30, 28, 31, 32)], 'Secondary amide': [(23, 24, 22, 12)], 'Arylfluoride': [(17, 16), (20, 19)], 'Sulfonamide': [(43, 45, 46, 41)], 'Benzene': [(2, 3, 4, 5, 6, 48), (14, 15, 16, 18, 19, 21), (25, 26, 27, 39, 40, 47), (33, 34, 35, 36, 37, 38)]}"
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,"{'Secondary hydroxyl': [(11, 10)], 'Alkylarylether': [(1, 2, 0)], 'Ammonium': [(8,)], 'Oxime': [(30, 28, 31)], 'Secondary amide': [(23, 24, 22, 12)], 'Arylfluoride': [(17, 16), (20, 19)], 'Sulfonamide': [(41, 43, 44, 34)], 'Benzene': [(2, 3, 4, 5, 6, 46), (14, 15, 16, 18, 19, 21), (25, 26, 27, 32, 33, 45), (35, 36, 37, 38, 39, 40)]}"
CCn1cc2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]C4CC4)cc31)N(C)S(=O)(=O)CC2,"{'Secondary hydroxyl': [(21, 20)], 'Ammonium': [(23,)], 'Secondary amide': [(9, 10, 11, 12)], 'Sulfonamide': [(31, 32, 33, 29)], 'Benzene': [(14, 15, 16, 17, 18, 19)], '1H-indole': [(7, 8, 27, 28, 2, 3, 4, 5, 6)]}"
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCCCC4)cc13)N(C)S(=O)(=O)CC2,"{'Secondary hydroxyl': [(21, 20)], 'Ammonium': [(23,)], 'Secondary amide': [(9, 10, 11, 12)], 'Sulfonamide': [(34, 35, 36, 32)], 'Benzene': [(14, 15, 16, 17, 18, 19)], '1H-indole': [(8, 7, 6, 5, 4, 3, 2, 31, 30)]}"
COCc1cc2cc(n1)OCCCCOc1cccc(c1)CC(C(O)C[NH2+]C1(c3cccc(C(C)C)c3)CC1)NC2=O,"{'Secondary hydroxyl': [(24, 23)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(9, 7, 10), (14, 15, 13)], 'Ammonium': [(26,)], 'Lactam': [(5, 40, 41, 39)], 'Benzene': [(15, 16, 17, 18, 19, 20), (28, 29, 30, 31, 32, 36)], 'pyridine': [(5, 4, 3, 8, 7, 6)]}"
CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(Cc1cccc(-c3nccs3)c1)NC(=O)[C@@H]1CCCO1)CC1(CCC1)O2,"{'Secondary hydroxyl': [(15, 14)], 'Alkylarylether': [(42, 8, 38)], 'Ammonium': [(12,)], 'Secondary amide': [(30, 31, 29, 16)], 'Benzene': [(18, 19, 20, 21, 22, 28)], 'tetrahydrofuran': [(33, 34, 35, 36, 32)], 'thiazole': [(25, 26, 27, 23, 24)], 'pyridine': [(10, 9, 8, 7, 6, 5)]}"
COCC(=O)NC(Cc1cccc(-c2ccccn2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(21, 20)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(30, 31, 26)], 'Ammonium': [(23,)], 'Secondary amide': [(3, 4, 5, 6)], 'Benzene': [(8, 9, 10, 11, 12, 19)], 'pyridine': [(15, 14, 13, 18, 17, 16), (40, 34, 33, 32, 31, 41)]}"
COCC(=O)NC(Cc1cc(-c2nccs2)ccc1F)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(21, 20)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(30, 31, 26)], 'Ammonium': [(23,)], 'Secondary amide': [(3, 4, 5, 6)], 'Arylfluoride': [(19, 18)], 'Benzene': [(8, 9, 10, 16, 17, 18)], 'thiazole': [(13, 14, 15, 11, 12)], 'pyridine': [(40, 34, 33, 32, 31, 41)]}"
COCC(=O)NC(Cc1cccc(-c2ncco2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(20, 19)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(29, 30, 25)], 'Ammonium': [(22,)], 'Secondary amide': [(3, 4, 5, 6)], 'Benzene': [(8, 9, 10, 11, 12, 18)], 'oxazole': [(15, 16, 17, 13, 14)], 'pyridine': [(39, 33, 32, 31, 30, 40)]}"
CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C1Cc3cccc(c3)CCCCn3cc(ccc3=O)C(=O)N1)CC1(CCC1)O2,"{'Secondary hydroxyl': [(15, 14)], 'Alkylarylether': [(43, 8, 39)], 'Ammonium': [(12,)], 'Lactam': [(30, 35, 36, 37), (32, 33, 34, 28)], 'Benzene': [(18, 19, 20, 21, 22, 23)], 'pyridine': [(10, 9, 8, 7, 6, 5), (31, 30, 29, 28, 33, 32)]}"
COC(OC)C(=O)NC(Cc1cccc(-c2nccs2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(22, 21)], 'Alkylarylether': [(31, 32, 27)], 'Ammonium': [(24,)], 'Acetal': [(1, 0, 2, 3, 4)], 'Secondary amide': [(5, 6, 7, 8)], 'Benzene': [(10, 11, 12, 13, 14, 20)], 'thiazole': [(17, 18, 19, 15, 16)], 'pyridine': [(41, 35, 34, 33, 32, 42)]}"
C=CCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1,"{'Alkene': [(0, 1)], 'Secondary hydroxyl': [(24, 23)], 'Alkylarylether': [(33, 32, 34)], 'Ammonium': [(26,)], 'Oximether': [(4, 5, 3, 2)], 'Secondary amide': [(10, 11, 12, 13)], 'Tertiary amide': [(38, 39, 40, 41, 44)], 'Arylfluoride': [(18, 17), (21, 20)], 'Benzene': [(7, 8, 9, 36, 37, 47), (15, 16, 17, 19, 20, 22), (28, 29, 30, 31, 32, 35)]}"
CCCN(CCC)C(=O)c1cc(CCO)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,"{'Primary hydroxyl': [(14, 13)], 'Secondary hydroxyl': [(31, 30)], 'Alkylarylether': [(40, 39, 41)], 'Ammonium': [(33,)], 'Secondary amide': [(17, 18, 19, 20)], 'Tertiary amide': [(7, 8, 3, 2, 4)], 'Arylfluoride': [(25, 24), (28, 27)], 'Benzene': [(9, 10, 11, 15, 16, 43), (22, 23, 24, 26, 27, 29), (35, 36, 37, 38, 39, 42)]}"
CO/N=C(\C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,"{'Secondary hydroxyl': [(22, 21)], 'Alkylarylether': [(31, 30, 32)], 'Ammonium': [(24,)], 'Oximether': [(2, 3, 1, 0)], 'Secondary amide': [(8, 9, 10, 11)], 'Arylfluoride': [(16, 15), (19, 18)], 'Sulfonamide': [(43, 45, 46, 36)], 'Benzene': [(5, 6, 7, 34, 35, 47), (13, 14, 15, 17, 18, 20), (26, 27, 28, 29, 30, 33), (37, 38, 39, 40, 41, 42)]}"
CCCN(CCC)C(=O)c1cc(Oc2ccccc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,"{'Secondary hydroxyl': [(35, 34)], 'Alkylarylether': [(44, 43, 45)], 'Diarylether': [(11, 12, 13)], 'Ammonium': [(37,)], 'Secondary amide': [(21, 22, 23, 24)], 'Tertiary amide': [(7, 8, 3, 2, 4)], 'Arylfluoride': [(29, 28), (32, 31)], 'Benzene': [(9, 10, 11, 19, 20, 47), (13, 14, 15, 16, 17, 18), (26, 27, 28, 30, 31, 33), (39, 40, 41, 42, 43, 46)]}"
CCCN(CCC)C(=O)c1cc(Oc2ccc(OC)cc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,"{'Secondary hydroxyl': [(37, 36)], 'Alkylarylether': [(17, 16, 18), (46, 45, 47)], 'Diarylether': [(11, 12, 13)], 'Ammonium': [(39,)], 'Secondary amide': [(23, 24, 25, 26)], 'Tertiary amide': [(7, 8, 3, 2, 4)], 'Arylfluoride': [(31, 30), (34, 33)], 'Benzene': [(9, 10, 11, 21, 22, 49), (13, 14, 15, 16, 19, 20), (28, 29, 30, 32, 33, 35), (41, 42, 43, 44, 45, 48)]}"
CCC(C)[NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,"{'Secondary hydroxyl': [(7, 6)], 'Ammonium': [(4,)], 'Secondary amide': [(17, 18, 16, 8)], 'Sulfonamide': [(32, 33, 34, 35)], 'Benzene': [(10, 11, 12, 13, 14, 15)], '1H-indole': [(20, 19, 29, 28, 25, 24, 23, 22, 21)]}"
COc1ccc([C@@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C,"{'Alkylarylether': [(1, 2, 0)], 'Amide': [(26, 27, 24)], 'Guanidine': [(23, 22, 21, 24)], 'Arylfluoride': [(11, 10), (19, 18)], 'Benzene': [(2, 3, 4, 5, 28, 29), (7, 8, 9, 10, 12, 20)], '2-imidazoline': [(22, 21, 6, 26, 24)], 'pyridine': [(14, 13, 18, 17, 16, 15)]}"
CC(NC(=O)c1cc(C(=O)NC(COc2cc(F)cc(F)c2)C(O)C[C@H](C)C(=O)NC(C(=O)NCc2ccccc2)C(C)C)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,"{'Secondary hydroxyl': [(23, 22)], 'Alkylarylether': [(13, 14, 12)], 'Secondary amide': [(3, 4, 2, 1), (8, 9, 10, 11), (27, 28, 29, 30), (31, 32, 33, 34)], 'Arylfluoride': [(17, 16), (20, 19)], 'Sulfonamide': [(48, 50, 51, 46)], 'Benzene': [(5, 6, 7, 44, 45, 52), (14, 15, 16, 18, 19, 21), (35, 36, 37, 38, 39, 40), (53, 54, 55, 56, 57, 58)]}"
CCc1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc(CC)n1,"{'Amide': [(24, 25, 22)], 'Guanidine': [(21, 20, 19, 22)], 'Arylfluoride': [(17, 16)], 'Benzene': [(6, 7, 8, 9, 10, 18)], '2-imidazoline': [(20, 19, 5, 24, 22)], 'pyridine': [(4, 3, 2, 30, 27, 26), (12, 11, 16, 15, 14, 13)]}"
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(Cl)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,"{'Secondary hydroxyl': [(5, 4)], 'Ammonium': [(2,)], 'Secondary amide': [(15, 16, 14, 6), (35, 36, 37, 38)], 'Arylchloride': [(27, 26)], 'Sulfonamide': [(30, 32, 33, 22)], 'Benzene': [(8, 9, 10, 11, 12, 13), (17, 18, 19, 20, 21, 34), (23, 24, 25, 26, 28, 29)]}"
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N,"{'Alkylfluoride': [(11, 10), (12, 10)], 'Amide': [(2, 3, 1)], 'Guanidine': [(1, 29, 28, 30)], 'Arylfluoride': [(26, 25)], 'Benzene': [(5, 6, 7, 8, 13, 14), (15, 16, 17, 18, 19, 27)], 'oxy': [(9,)], '2-imidazoline': [(29, 28, 4, 2, 1)], 'pyridine': [(21, 20, 25, 24, 23, 22)]}"
